ModifierId,Name,Type,Value,Extra,SecondExtra
AGENDA_LOW_EXPLORATION,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_HAPPINESS,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_HAPPINESS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_HAPPINESS,NULL,NULL
AGENDA_HIGH_HAPPINESS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_HAPPINESS,NULL,NULL
AGENDA_HIGH_HAPPINESS,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_HAPPINESS,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_HAPPINESS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_HAPPINESS,NULL,NULL
AGENDA_LOW_HAPPINESS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_HAPPINESS,NULL,NULL
AGENDA_LOW_HAPPINESS,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_INDUSTRY,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_INDUSTRY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_INDUSTRY,NULL,NULL
AGENDA_HIGH_INDUSTRY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_INDUSTRY,NULL,NULL
AGENDA_HIGH_INDUSTRY,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_INDUSTRY,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_INDUSTRY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_INDUSTRY,NULL,NULL
AGENDA_LOW_INDUSTRY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_INDUSTRY,NULL,NULL
AGENDA_LOW_INDUSTRY,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_NUKE_LOVE,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_NUKE_LOVE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_NUKE_LOVE,NULL,NULL
AGENDA_HIGH_NUKE_LOVE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_NUKE_LOVE,NULL,NULL
AGENDA_HIGH_NUKE_LOVE,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_NUKE_LOVE,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_NUKE_LOVE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_NUKE_LOVE,NULL,NULL
AGENDA_LOW_NUKE_LOVE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_NUKE_LOVE,NULL,NULL
AGENDA_LOW_NUKE_LOVE,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_POPULATION,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_POPULATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_POPULATION,NULL,NULL
AGENDA_HIGH_POPULATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_POPULATION,NULL,NULL
AGENDA_HIGH_POPULATION,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_POPULATION,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_POPULATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_POPULATION,NULL,NULL
AGENDA_LOW_POPULATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_POPULATION,NULL,NULL
AGENDA_LOW_POPULATION,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_SCIENCE,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_SCIENCE,NULL,NULL
AGENDA_HIGH_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_SCIENCE,NULL,NULL
AGENDA_HIGH_SCIENCE,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_SCIENCE,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_SCIENCE,NULL,NULL
AGENDA_LOW_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_SCIENCE,NULL,NULL
AGENDA_LOW_SCIENCE,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_STANDING_ARMY,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_STANDING_ARMY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_STANDING_ARMY,NULL,NULL
AGENDA_HIGH_STANDING_ARMY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_STANDING_ARMY,NULL,NULL
AGENDA_HIGH_STANDING_ARMY,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_STANDING_ARMY,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_STANDING_ARMY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_STANDING_ARMY,NULL,NULL
AGENDA_LOW_STANDING_ARMY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_STANDING_ARMY,NULL,NULL
AGENDA_LOW_STANDING_ARMY,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_HIGH_AIRPOWER,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_HIGH_AIRPOWER,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_AIRPOWER,NULL,NULL
AGENDA_HIGH_AIRPOWER,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_AIRPOWER,NULL,NULL
AGENDA_HIGH_AIRPOWER,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_LOW_AIRPOWER,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_LOW_AIRPOWER,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_AIRPOWER,NULL,NULL
AGENDA_LOW_AIRPOWER,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_AIRPOWER,NULL,NULL
AGENDA_LOW_AIRPOWER,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_ AGENDA_GREAT_PERSON_ADVOCATE,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_GREAT_PEOPLE_ADVOCATE_LAGGING,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_GREAT_PERSON_ADVOCATE,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_GREAT_PEOPLE_ADVOCATE_LEADING,NULL,NULL
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_WONDER_ADVOCATE,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_WONDER_ADVOCATE_LAGGING,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_WONDER_ADVOCATE,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_WONDER_ADVOCATE_LEADING,NULL,NULL
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_SAME_GOVERNMENT,InitialValue,ARGTYPE_IDENTITY,6,NULL,NULL
AGENDA_SAME_GOVERNMENT,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_SAME_GOVERNMENT,NULL,NULL
AGENDA_SAME_GOVERNMENT,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_SAME_GOVERNMENT,NULL,NULL
AGENDA_SAME_GOVERNMENT,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_DIFFERENT_GOVERNMENT,InitialValue,ARGTYPE_IDENTITY,-6,NULL,NULL
AGENDA_DIFFERENT_GOVERNMENT,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_DIFFERENT_GOVERNMENT,NULL,NULL
AGENDA_DIFFERENT_GOVERNMENT,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_DIFFERENT_GOVERNMENT,NULL,NULL
AGENDA_DIFFERENT_GOVERNMENT,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
AGENDA_PARANOID,HiddenAgenda,ARGTYPE_IDENTITY,1,NULL,NULL
NONAGENDA_IGNORE_WARMONGERING,Amount,ARGTYPE_IDENTITY,0,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_TUNDRA_FAITH,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_HILLS,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_TUNDRA_FAITH,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTADJACENCY,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FAITH,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_HILLS,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FAITH,NULL,NULL
SACRED_PATH_FAITHFEATUREADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,NULL,NULL
SACRED_PATH_FAITHFEATUREADJACENCY,FeatureType,ARGTYPE_IDENTITY,FEATURE_JUNGLE,NULL,NULL
SACRED_PATH_FAITHFEATUREADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
SACRED_PATH_FAITHFEATUREADJACENCY,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
SACRED_PATH_FAITHFEATUREADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_JUNGLE_FAITH,NULL,NULL
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER,ModifierId,ARGTYPE_IDENTITY,MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,NULL,NULL
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,Amount,ARGTYPE_IDENTITY,15,NULL,NULL
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,IsWonder,ARGTYPE_IDENTITY,1,NULL,NULL
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,StartEra,ARGTYPE_IDENTITY,ERA_ANCIENT,NULL,NULL
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,EndEra,ARGTYPE_IDENTITY,ERA_CLASSICAL,NULL,NULL
DIVINE_SPARK_HOLY_SITE,ModifierId,ARGTYPE_IDENTITY,DIVINE_SPARK_HOLY_SITE_MODIFIER,NULL,NULL
DIVINE_SPARK_HOLY_SITE_MODIFIER,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_PROPHET,NULL,NULL
DIVINE_SPARK_HOLY_SITE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
LADY_OF_THE_REEDS_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,NULL,NULL
LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,NULL,NULL
LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,NULL,NULL
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,NULL,NULL
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,NULL,NULL
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,NULL,NULL
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
GODDESS_OF_THE_HUNT_CAMP_FOOD,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,NULL,NULL
GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,NULL,NULL
GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
STONE_CIRCLES_QUARRY_FAITH,ModifierId,ARGTYPE_IDENTITY,STONE_CIRCLES_QUARRY_FAITH_MODIFIER,NULL,NULL
STONE_CIRCLES_QUARRY_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,"YIELD_FAITH,YIELD_SCIENCE",NULL,NULL
STONE_CIRCLES_QUARRY_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,"1,1",NULL,NULL
RELIGIOUS_IDOLS_BONUS_MINE_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,NULL,NULL
RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,NULL,NULL
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
ORAL_TRADITION_PLANTATION_TAG_CULTURE,ModifierId,ARGTYPE_IDENTITY,ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,NULL,NULL
ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,NULL,NULL
ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,NULL,NULL
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,50,NULL,NULL
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,StartEra,ARGTYPE_IDENTITY,ERA_ANCIENT,NULL,NULL
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,EndEra,ARGTYPE_IDENTITY,ERA_MEDIEVAL,NULL,NULL
INITIATION_RITES_FAITH_DISPERSAL,ModifierId,ARGTYPE_IDENTITY,INITIATION_RITES_FAITH_DISPERSAL_MODIFIER,NULL,NULL
INITIATION_RITES_FAITH_DISPERSAL_MODIFIER,Amount,ARGTYPE_IDENTITY,50,NULL,NULL
GOD_OF_WAR_FAITH_KILLS,ModifierId,ARGTYPE_IDENTITY,GOD_OF_WAR_FAITH_KILLS_MODIFIER,NULL,NULL
GOD_OF_WAR_FAITH_KILLS_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,NULL,NULL
GOD_OF_WAR_FAITH_KILLS_MODIFIER,PercentDefeatedStrength,ARGTYPE_IDENTITY,40,NULL,NULL
GOD_OF_HEALING_UNIT_HEALING,ModifierId,ARGTYPE_IDENTITY,GOD_OF_HEALING_UNIT_HEALING_MODIFIER,NULL,NULL
GOD_OF_HEALING_UNIT_HEALING_MODIFIER,Amount,ARGTYPE_IDENTITY,30,NULL,NULL
GOD_OF_HEALING_UNIT_HEALING_MODIFIER,Type,ARGTYPE_IDENTITY,ALL,NULL,NULL
FERTILITY_RITES_GROWTH,Amount,ARGTYPE_IDENTITY,10,NULL,NULL
RELIGIOUS_SETTLEMENTS_CULTUREBORDER,Amount,ARGTYPE_IDENTITY,15,NULL,NULL
GODDESS_OF_THE_HARVEST_HARVEST,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HARVEST_HARVEST_MODIFIER,NULL,NULL
GODDESS_OF_THE_HARVEST_HARVEST_MODIFIER,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
GODDESS_OF_THE_HARVEST_REMOVE_FEATURE,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HARVEST_REMOVE_FEATURE_MODIFIER,NULL,NULL
GODDESS_OF_THE_HARVEST_REMOVE_FEATURE_MODIFIER,Amount,ARGTYPE_IDENTITY,100,NULL,NULL
DIVINE_INSPIRATION_WONDER_FAITH,ModifierId,ARGTYPE_IDENTITY,DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,NULL,NULL
DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,4,NULL,NULL
FEED_THE_WORLD_SHRINE_FOOD,ModifierId,ARGTYPE_IDENTITY,FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,NULL,NULL
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,BuildingType,ARGTYPE_IDENTITY,BUILDING_SHRINE,NULL,NULL
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,NULL,NULL
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,2,NULL,NULL
FEED_THE_WORLD_TEMPLE_FOOD,ModifierId,ARGTYPE_IDENTITY,FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,NULL,NULL
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,BuildingType,ARGTYPE_IDENTITY,BUILDING_TEMPLE,NULL,NULL
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,NULL,NULL
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,4,NULL,NULL
JESUIT_EDUCATION_SCIENCE_BUILDINGS,ModifierId,ARGTYPE_IDENTITY,JESUIT_EDUCATION_SCIENCE_BUILDINGS_MODIFIER,NULL,NULL
JESUIT_EDUCATION_SCIENCE_BUILDINGS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CAMPUS,NULL,NULL
JESUIT_EDUCATION_CULTURE_BUILDINGS,ModifierId,ARGTYPE_IDENTITY,JESUIT_EDUCATION_CULTURE_BUILDINGS_MODIFIER,NULL,NULL
JESUIT_EDUCATION_CULTURE_BUILDINGS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,NULL,NULL
RELIQUARIES_RELIC_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIQUARIES_RELIC_FAITH_MODIFIER,NULL,NULL
RELIQUARIES_RELIC_FAITH_MODIFIER,GreatWorkObjectType,ARGTYPE_IDENTITY,GREATWORKOBJECT_RELIC,NULL,NULL
RELIQUARIES_RELIC_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,NULL,NULL
RELIQUARIES_RELIC_FAITH_MODIFIER,ScalingFactor,ARGTYPE_IDENTITY,300,NULL,NULL
RELIQUARIES_RELIC_TOURISM,ModifierId,ARGTYPE_IDENTITY,RELIQUARIES_RELIC_TOURISM_MODIFIER,NULL,NULL
RELIQUARIES_RELIC_TOURISM_MODIFIER,GreatWorkObjectType,ARGTYPE_IDENTITY,GREATWORKOBJECT_RELIC,NULL,NULL
RELIQUARIES_RELIC_TOURISM_MODIFIER,ScalingFactor,ARGTYPE_IDENTITY,300,NULL,NULL
RELIGIOUS_COMMUNITY_SHRINE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_SHRINE_HOUSING_MODIFIER,NULL,NULL
RELIGIOUS_COMMUNITY_SHRINE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
RELIGIOUS_COMMUNITY_TEMPLE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_TEMPLE_HOUSING_MODIFIER,NULL,NULL
RELIGIOUS_COMMUNITY_TEMPLE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
RELIGIOUS_COMMUNITY_STAVE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_STAVE_HOUSING_MODIFIER,NULL,NULL
RELIGIOUS_COMMUNITY_STAVE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,NULL,NULL
WORK_ETHIC_FOLLOWER_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,WORK_ETHIC_FOLLOWER_PRODUCTION_MODIFIER,NULL,NULL
